,Unnamed: 0,tmdbId,title,genres,clean_overview
44621,44621,222772,Lion's Heart,Comedy|Drama|Romance,ivana cornejo getting used single divorce three year ago exasperating call throw cell phone away fortunately man find call return amusement instant rapport man end phone godoy renowned architect charming voice charismatic personality schedule date return cell phone arrives ivana surprised everything imagined except one unexpected startling detail 4 5 tall
44835,44835,214218,Life's a Breeze,Comedy|Drama,unemployed slacker aged mother niece must overcome many difference find lost fortune
44856,44856,333676,Alex & the List,Comedy|Romance,alex lovable unassuming dog trainer love great woman katherine smart talented good family katherine adores alex quirky sense humor honesty capacity listen decided pop question alex blindsided katherine produce detailed list improvement feel tweak alex way becoming ideal couple alex instinctively reject suggestion need change anything threat new competitor alex decides list guided coterie friend include dave alex loyal childhood buddy best female friend lily husband michael 8 year old son nicky alex journey reconsider question belief value world
44927,44927,390880,Friday,Comedy,friday night almost like shortened new year night one expect every kind surprise night friday night special magic
44936,44936,333348,Love the Coopers,Comedy,four generation cooper clan come together annual christmas eve celebration series unexpected visitor unlikely event turn night upside leading toward surprising rediscovery family bond spirit holiday
44963,44963,251028,Morgan Murphy: Irish Goodbye,Comedy,funnywoman morgan murphy always target first hesitate bring everyone else planned parenthood teen sexters recorded nerdmelt showroom los angeles
45125,45125,406000,The Teacher,Comedy|Drama,principal elementary school call special parent meeting alleged seemingly empathetic teacher us student manipulate parent
45159,45159,393841,Pelli Choopulu,Comedy|Romance,fed carefree attitude prasanth father fix marriage make responsible however meeting ambitious girl change life better
45177,45177,136087,The Giant King,Animation|Children|Comedy|Fantasy|Sci-Fi,ramayana thai animation film tell story giant robot kiew left wandering barren wasteland great war kiew meet peuk puny tin robot lost memory stuck new big friend together set across desert populated metal scavenger look ram creator robot
45211,45211,308143,Coffee Shop,Comedy|Romance,young coffee shop owner threatened repossession must take chance life love fight save business
45341,45341,298445,I Am Santa Claus,Comedy|Documentary|Drama,everyone think santa claus magical figure without flaw men keep legend alive professional santa nothing like jolly ol saint nick grown knowing reality mall santa cherished child photo problem like rest u even jolliest men fall victim divorce job loss insecurity even occasional hangover santa claus documentary follows life five professional santa clause anticipate prepare coming holiday season showing actually flawed flesh blood men feel overbearing responsibility protect integrity spotless untarnished reputation red suit
45460,45460,495671,I Feel Good,Comedy|Drama,lived long parent time slacker jacques get gigolo borderline bum know want become rich famous even business plan tourism combined cheap plastic surgery jacques move older sister monique manages emmaus village south west france long chancer convinced group worker pool meagre fund set trip clinic bulgaria dream brighter beautiful future come true
45491,45491,252034,No Love in the City 3,Comedy,three hapless hero igor artyom sauna return third lesson valentine time must learn true value fatherhood time kid grown
45692,45692,421131,The Carmilla Movie,Adventure|Comedy|Fantasy|Romance,five year since laura carmilla vanquished apocalypse carmilla became bonafide mortal human settled cozy apartment downtown toronto laura continues hone journalism skill carmilla adjusts lifestyle domestic bliss suddenly ruptured carmilla begin show sign fondness bloody treat accidental biting laura started bizarre ghostly dream couple must enlist old friend silas university uncover unknown supernatural threat save humanity including carmilla
46108,46108,375599,Bad Guys Always Die,Action|Comedy,chinese teacher busan awaits 3 friend spend holiday together jeju island korea secret gangster sexy korean woman old policeman pastor exist tour one one tour became mysterious unknown adventure
46110,46110,416673,A Boy Called Sailboat,Comedy|Drama,hispanic family find hope extraordinary son named sailboat personal gesture awakens global desire armed little guitar sailboat lead offbeat cast miraculous story greatest secret never told
46117,46117,343295,Jeff Ross Roasts Criminals: Live at Brazos County Jail,Comedy|Documentary,jeff give dangerous enlightening roast life behind wall brazos county jail bryan texas special touch topic surrounding incarceration race solitary confinement death penalty
46161,46161,149085,Tai Chi Hero,Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX,chinese steampunk martial art blockbuster early year tai chi master yang luchan man founded 19th century become popular tai chi style world second instalment tai chi trilogy continues journey yang luchan gifted child fleshy growth forehead helped save village frightening army steampunk soldier bearing strange machine knowledge tai chi entrusted
46193,46193,319340,I Kissed a Girl,Comedy,34 wake apartment know next woman know adna stunning swedish woman funny sweet beginning fairy tale quite since get antoine
46433,46433,435921,It’s the Law,Comedy,small sicilian town elect new honest major quickly learns playing rule easy seems
46455,46455,300685,Jeff Dunham: All Over the Map,Comedy,jeff dunham iconic creation achmed walter peanut bubba embarked unprecedented world tour five continent logging almost mile starring arena american comedian dared perform tell wrong joke singapore united arab emirate risk handcuffed ever leave stage bring achmed dead terrorist stage malaysia government warning forbidding presence may never leave kuala lumpur dunham craft pop culture reference excite local audience upon entering country jeff show humor truly universal time
46491,46491,408272,Catfight,Comedy,rivalry two former college friend come head attend glamorous event
46519,46519,436245,Daphne,Comedy|Drama,daphne young woman negotiating tricky business modern life caught daily rush restaurant job nightlife kaleidoscope new face witty funny life party busy realise deep happy save life shopkeeper stabbed failed robbery impenetrable armour wear protect begin crack daphne forced confront inevitability change life
46558,46558,335869,This Isn't Funny,Comedy|Drama|Romance,meeting right person wrong time best thing ever happened
46629,46629,589181,Of Love and Lies,Comedy|Drama,old theo play local soccer club enough talent eventually go pro father spiral ever since started drinking got divorced theo feel powerless anxious watch dad slowly destroying life refuse give recruiter prestigious british club take notice theo see opportunity rekindle father hope despite effort selected decides lie say hoping make father happy proud theo dad overjoyed put heart helping son prepare opportunity gradually regaining taste life motivation future lie reach unforeseen proportion completely spin control thankfully theo little lie already operated big change generated much hope life able get back track better
